"","Term","ego","alter","agreeEgo","agreeAlter","empathyEgo","empathyAlter","socialemotionallityEgo","socialemotionallityAlter","needtobelongEgo","needtobelongAlter","loneEgo","inEgo","outEgo","inEgo_liked","outEgo_liked","loneAlter","inAlter","outAlter","inAlter_liked","outAlter_liked","loneBinEgo","loneBinAlter","recp","n","recpSum","recpPer"
"3816","Fall 2019",6241,7996,5,5.5,5.727272727,5.636363636,4.75,6.125,4.125,4.875,-0.392083217024822,0.000253678,0.000761035,0.000253678,0.000507357,0.880495591235262,0.000253678,0.000507357,0.000253678,0.000253678,"NL","L",1,3,1,0.333333333333333
"3817","Fall 2019",6241,4049,5,4.5,5.727272727,7,4.75,1,4.125,4,-0.392083217024822,0.000253678,0.000761035,0.000253678,0.000507357,-0.35199118285713,0.000507357,NA,0.000253678,NA,"NL","NL",0,3,1,0.333333333333333
"3818","Fall 2019",6241,2483,5,NA,5.727272727,NA,4.75,NA,4.125,NA,-0.392083217024822,0.000253678,0.000761035,0.000253678,0.000507357,NA,NA,NA,NA,NA,"NL",NA,0,3,1,0.333333333333333
"3819","Fall 2019",6243,4214,4,NA,5.636363636,NA,7,NA,1.625,NA,0.205973480446258,0,0.00152207,0,0.000507357,NA,NA,NA,NA,NA,"NL",NA,0,6,0,0
"3820","Fall 2019",6243,5913,4,NA,5.636363636,NA,7,NA,1.625,NA,0.205973480446258,0,0.00152207,0,0.000507357,NA,NA,NA,NA,NA,"NL",NA,0,6,0,0
"3821","Fall 2019",6243,8244,4,NA,5.636363636,NA,7,NA,1.625,NA,0.205973480446258,0,0.00152207,0,0.000507357,NA,NA,NA,NA,NA,"NL",NA,0,6,0,0
"3822","Fall 2019",6243,2752,4,NA,5.636363636,NA,7,NA,1.625,NA,0.205973480446258,0,0.00152207,0,0.000507357,NA,NA,NA,NA,NA,"NL",NA,0,6,0,0
"3823","Fall 2019",6243,7288,4,NA,5.636363636,NA,7,NA,1.625,NA,0.205973480446258,0,0.00152207,0,0.000507357,NA,NA,NA,NA,NA,"NL",NA,0,6,0,0
"3824","Fall 2019",6243,7522,4,NA,5.636363636,NA,7,NA,1.625,NA,0.205973480446258,0,0.00152207,0,0.000507357,NA,NA,NA,NA,NA,"NL",NA,0,6,0,0
"3825","Fall 2019",6254,2669,5,NA,5.636363636,NA,4.375,NA,5.75,NA,0.205973480446258,0.002029427,0.00152207,0.001014713,0.000761035,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"3826","Fall 2019",6254,2791,5,6.5,5.636363636,6.636363636,4.375,3.25,5.75,5.75,0.205973480446258,0.002029427,0.00152207,0.001014713,0.000761035,0.264252204189066,0.000507357,0.00152207,0.000253678,0.000253678,"NL","NL",0,6,2,0.333333333333333
"3827","Fall 2019",6254,4229,5,5.5,5.636363636,5.727272727,4.375,7,5.75,4.125,0.205973480446258,0.002029427,0.00152207,0.001014713,0.000761035,-0.35199118285713,0.001014713,0.00152207,0,0.000253678,"NL","NL",1,6,2,0.333333333333333
"3828","Fall 2019",6254,2886,5,7,5.636363636,7,4.375,4.625,5.75,2.5,0.205973480446258,0.002029427,0.00152207,0.001014713,0.000761035,0.264252204189066,0.000507357,0.00152207,0,0.000507357,"NL","NL",1,6,2,0.333333333333333
"3829","Fall 2019",6254,1560,5,NA,5.636363636,NA,4.375,NA,5.75,NA,0.205973480446258,0.002029427,0.00152207,0.001014713,0.000761035,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"3830","Fall 2019",6254,7886,5,4,5.636363636,4.909090909,4.375,3.875,5.75,4.75,0.205973480446258,0.002029427,0.00152207,0.001014713,0.000761035,0.264252204189066,0.000761035,0.000761035,0.001014713,0.000253678,"NL","NL",0,6,2,0.333333333333333
"3831","Fall 2019",6259,5870,3,4,4.727272727,5.545454545,2.875,4.875,4.25,4.75,-0.990139914495902,0.000507357,0.000253678,0.000253678,0,0.264252204189066,0.000507357,0.001014713,0,0.000253678,"NL","NL",1,1,1,1
"3832","Fall 2019",6276,2741,5,5,5.272727273,5.454545455,3.75,6.375,3,4.5,0.804030177917338,0.000507357,0.00152207,0,0.00152207,-0.968234569903326,0.001268392,0.001268392,0,0,"L","NL",0,6,2,0.333333333333333
"3833","Fall 2019",6276,2979,5,6.5,5.272727273,5.909090909,3.75,7,3,6.125,0.804030177917338,0.000507357,0.00152207,0,0.00152207,0.880495591235262,0.002029427,0.00152207,0.000253678,0.001268392,"L","L",1,6,2,0.333333333333333
"3834","Fall 2019",6276,1134,5,5.5,5.272727273,5.090909091,3.75,1.875,3,5.625,0.804030177917338,0.000507357,0.00152207,0,0.00152207,0.264252204189066,0.001268392,0.00152207,0.000507357,0.000507357,"L","NL",1,6,2,0.333333333333333
"3835","Fall 2019",6276,7172,5,NA,5.272727273,NA,3.75,NA,3,NA,0.804030177917338,0.000507357,0.00152207,0,0.00152207,NA,NA,NA,NA,NA,"L",NA,0,6,2,0.333333333333333
"3836","Fall 2019",6276,5868,5,6,5.272727273,4.909090909,3.75,5.5,3,5.5,0.804030177917338,0.000507357,0.00152207,0,0.00152207,0.264252204189066,0.001775748,0.00152207,0.000761035,0.000253678,"L","NL",0,6,2,0.333333333333333
"3837","Fall 2019",6276,7152,5,6,5.272727273,6.818181818,3.75,1.375,3,4.5,0.804030177917338,0.000507357,0.00152207,0,0.00152207,0.264252204189066,0.001268392,0.000507357,0.000253678,0.000253678,"L","NL",0,6,2,0.333333333333333
"3838","Fall 2019",6280,1571,5,4.5,5.727272727,6.818181818,4.25,4,4.875,6.25,-0.990139914495902,0.000761035,0.00152207,0.000253678,0.000253678,0.264252204189066,0.001268392,0.000761035,0.000253678,0.000507357,"NL","NL",0,6,2,0.333333333333333
"3839","Fall 2019",6280,2207,5,5.5,5.727272727,5.545454545,4.25,5.75,4.875,6.125,-0.990139914495902,0.000761035,0.00152207,0.000253678,0.000253678,0.880495591235262,0.000761035,0.001268392,0.000253678,0.000253678,"NL","L",1,6,2,0.333333333333333
"3840","Fall 2019",6280,2208,5,5.5,5.727272727,6.818181818,4.25,4.875,4.875,4.25,-0.990139914495902,0.000761035,0.00152207,0.000253678,0.000253678,-0.968234569903326,0.000761035,0.001014713,0.000253678,0.000761035,"NL","NL",1,6,2,0.333333333333333
"3841","Fall 2019",6280,6203,5,NA,5.727272727,NA,4.25,NA,4.875,NA,-0.990139914495902,0.000761035,0.00152207,0.000253678,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"3842","Fall 2019",6280,4154,5,NA,5.727272727,NA,4.25,NA,4.875,NA,-0.990139914495902,0.000761035,0.00152207,0.000253678,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"3843","Fall 2019",6280,2673,5,NA,5.727272727,NA,4.25,NA,4.875,NA,-0.990139914495902,0.000761035,0.00152207,0.000253678,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"3844","Fall 2019",6293,8000,4,4,6.090909091,7,6,7,4.25,6.25,1.40208687538842,0,0.000507357,0,0.000253678,-1.58447795694952,0.000761035,0.00152207,0.001014713,0.00152207,"L","NL",0,2,0,0
"3845","Fall 2019",6293,4923,4,NA,6.090909091,NA,6,NA,4.25,NA,1.40208687538842,0,0.000507357,0,0.000253678,NA,NA,NA,NA,NA,"L",NA,0,2,0,0
"3846","Fall 2019",6296,1700,5.5,5.5,5.909090909,5.727272727,3.125,3.875,3.625,3.125,0.205973480446258,0.001268392,0.00152207,0,0.000253678,-0.968234569903326,0.000507357,0.001268392,0,0.000507357,"NL","NL",1,6,2,0.333333333333333
"3847","Fall 2019",6296,5861,5.5,NA,5.909090909,NA,3.125,NA,3.625,NA,0.205973480446258,0.001268392,0.00152207,0,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"3848","Fall 2019",6296,6854,5.5,NA,5.909090909,NA,3.125,NA,3.625,NA,0.205973480446258,0.001268392,0.00152207,0,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"3849","Fall 2019",6296,5819,5.5,NA,5.909090909,NA,3.125,NA,3.625,NA,0.205973480446258,0.001268392,0.00152207,0,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"3850","Fall 2019",6296,4507,5.5,3.5,5.909090909,6.090909091,3.125,5.625,3.625,6.125,0.205973480446258,0.001268392,0.00152207,0,0.000253678,0.264252204189066,0.002029427,0.001014713,0.000761035,0.000507357,"NL","NL",0,6,2,0.333333333333333
"3851","Fall 2019",6296,7875,5.5,6,5.909090909,6.636363636,3.125,5.5,3.625,5.375,0.205973480446258,0.001268392,0.00152207,0,0.000253678,0.264252204189066,0.001268392,0.001268392,0,0.000507357,"NL","NL",1,6,2,0.333333333333333
"3852","Fall 2019",6300,4631,1.5,6,4.636363636,5.090909091,1.875,2.25,5.5,3.875,0.804030177917338,0,0.000507357,0,0.000253678,0.264252204189066,0.001014713,0.001268392,0.001014713,0.000253678,"L","NL",0,2,0,0
"3853","Fall 2019",6300,5898,1.5,NA,4.636363636,NA,1.875,NA,5.5,NA,0.804030177917338,0,0.000507357,0,0.000253678,NA,NA,NA,NA,NA,"L",NA,0,2,0,0
"3854","Fall 2019",6305,1038,2.5,NA,3.909090909,NA,3.625,NA,6.375,NA,1.40208687538842,0.000253678,0.001014713,0.000253678,0.000761035,NA,NA,NA,NA,NA,"L",NA,0,4,0,0
"3855","Fall 2019",6305,2479,2.5,NA,3.909090909,NA,3.625,NA,6.375,NA,1.40208687538842,0.000253678,0.001014713,0.000253678,0.000761035,NA,NA,NA,NA,NA,"L",NA,0,4,0,0
"3856","Fall 2019",6305,5868,2.5,6,3.909090909,4.909090909,3.625,5.5,6.375,5.5,1.40208687538842,0.000253678,0.001014713,0.000253678,0.000761035,0.264252204189066,0.001775748,0.00152207,0.000761035,0.000253678,"L","NL",0,4,0,0
"3857","Fall 2019",6305,6958,2.5,4.5,3.909090909,5.363636364,3.625,4.5,6.375,6,1.40208687538842,0.000253678,0.001014713,0.000253678,0.000761035,2.11298236532765,0.001014713,0.000253678,0.000761035,0.000761035,"L","L",0,4,0,0
"3858","Fall 2019",6307,1822,6,7,6,5.818181818,5,3.875,4.5,3.625,-1.58819661196698,0.000761035,0.00152207,0.000253678,0.001014713,-1.58447795694952,0.000507357,0.00152207,0,0.000507357,"NL","NL",0,6,1,0.166666666666667
"3859","Fall 2019",6307,2479,6,NA,6,NA,5,NA,4.5,NA,-1.58819661196698,0.000761035,0.00152207,0.000253678,0.001014713,NA,NA,NA,NA,NA,"NL",NA,0,6,1,0.166666666666667
"3860","Fall 2019",6307,7799,6,4.5,6,5.727272727,5,4,4.5,5.375,-1.58819661196698,0.000761035,0.00152207,0.000253678,0.001014713,0.880495591235262,0.000761035,0.00152207,0,0.00152207,"NL","L",1,6,1,0.166666666666667
"3861","Fall 2019",6307,7933,6,5,6,7,5,2,4.5,4.75,-1.58819661196698,0.000761035,0.00152207,0.000253678,0.001014713,0.880495591235262,0.002029427,0.001268392,0.001014713,0.001014713,"NL","L",0,6,1,0.166666666666667
"3862","Fall 2019",6307,5485,6,NA,6,NA,5,NA,4.5,NA,-1.58819661196698,0.000761035,0.00152207,0.000253678,0.001014713,NA,NA,NA,NA,NA,"NL",NA,0,6,1,0.166666666666667
"3863","Fall 2019",6307,7189,6,4,6,6.363636364,5,3,4.5,3.25,-1.58819661196698,0.000761035,0.00152207,0.000253678,0.001014713,0.264252204189066,0.000507357,0.000761035,0.000253678,0.000253678,"NL","NL",0,6,1,0.166666666666667
"3864","Fall 2019",6337,7069,4.5,6.5,5.818181818,6.727272727,5.625,5.625,5.5,4.125,-0.392083217024822,0.000253678,0.00152207,0.000507357,0.000507357,0.264252204189066,0.001268392,0.00152207,0.001014713,0.00152207,"NL","NL",1,6,1,0.166666666666667
"3865","Fall 2019",6337,2429,4.5,5.5,5.818181818,5.545454545,5.625,3.375,5.5,3.25,-0.392083217024822,0.000253678,0.00152207,0.000507357,0.000507357,0.264252204189066,0.001268392,0.001268392,0.000253678,0.000253678,"NL","NL",0,6,1,0.166666666666667
"3866","Fall 2019",6337,3698,4.5,NA,5.818181818,NA,5.625,NA,5.5,NA,-0.392083217024822,0.000253678,0.00152207,0.000507357,0.000507357,NA,NA,NA,NA,NA,"NL",NA,0,6,1,0.166666666666667
"3867","Fall 2019",6337,1472,4.5,NA,5.818181818,NA,5.625,NA,5.5,NA,-0.392083217024822,0.000253678,0.00152207,0.000507357,0.000507357,NA,NA,NA,NA,NA,"NL",NA,0,6,1,0.166666666666667
"3868","Fall 2019",6337,1950,4.5,6,5.818181818,6.818181818,5.625,3,5.5,6.75,-0.392083217024822,0.000253678,0.00152207,0.000507357,0.000507357,-0.35199118285713,0.002029427,0.00152207,0.001014713,0.00152207,"NL","NL",0,6,1,0.166666666666667
"3869","Fall 2019",6337,6610,4.5,5,5.818181818,6,5.625,3.25,5.5,6,-0.392083217024822,0.000253678,0.00152207,0.000507357,0.000507357,0.264252204189066,0.001775748,0.001268392,0.000761035,0.000507357,"NL","NL",0,6,1,0.166666666666667
"3870","Fall 2019",6340,2000,4,NA,6.818181818,NA,2,NA,1.5,NA,0.804030177917338,0.001014713,0.00152207,0.000761035,0.000253678,NA,NA,NA,NA,NA,"L",NA,0,6,2,0.333333333333333
"3871","Fall 2019",6340,6794,4,NA,6.818181818,NA,2,NA,1.5,NA,0.804030177917338,0.001014713,0.00152207,0.000761035,0.000253678,NA,NA,NA,NA,NA,"L",NA,0,6,2,0.333333333333333
"3872","Fall 2019",6340,5375,4,6,6.818181818,6.818181818,2,5.625,1.5,6.375,0.804030177917338,0.001014713,0.00152207,0.000761035,0.000253678,-0.968234569903326,0.000507357,0.00152207,0.000253678,0.00152207,"L","NL",1,6,2,0.333333333333333
"3873","Fall 2019",6340,7568,4,6,6.818181818,5.545454545,2,2,1.5,3.875,0.804030177917338,0.001014713,0.00152207,0.000761035,0.000253678,0.264252204189066,0.000507357,0.00152207,0.000761035,0.000253678,"L","NL",1,6,2,0.333333333333333
"3874","Fall 2019",6340,2204,4,NA,6.818181818,NA,2,NA,1.5,NA,0.804030177917338,0.001014713,0.00152207,0.000761035,0.000253678,NA,NA,NA,NA,NA,"L",NA,0,6,2,0.333333333333333
"3875","Fall 2019",6340,7450,4,NA,6.818181818,NA,2,NA,1.5,NA,0.804030177917338,0.001014713,0.00152207,0.000761035,0.000253678,NA,NA,NA,NA,NA,"L",NA,0,6,2,0.333333333333333
"3876","Fall 2019",6349,1376,6,3.5,6.454545455,4.727272727,2.25,4.5,3,3.375,0.804030177917338,0.000507357,0.001268392,0.000507357,0.000507357,1.49673897828146,0.000761035,0.001014713,0.000507357,0.001014713,"L","L",1,5,2,0.4
"3877","Fall 2019",6349,7377,6,NA,6.454545455,NA,2.25,NA,3,NA,0.804030177917338,0.000507357,0.001268392,0.000507357,0.000507357,NA,NA,NA,NA,NA,"L",NA,0,5,2,0.4
"3878","Fall 2019",6349,1108,6,NA,6.454545455,NA,2.25,NA,3,NA,0.804030177917338,0.000507357,0.001268392,0.000507357,0.000507357,NA,NA,NA,NA,NA,"L",NA,0,5,2,0.4
"3879","Fall 2019",6349,5058,6,NA,6.454545455,NA,2.25,NA,3,NA,0.804030177917338,0.000507357,0.001268392,0.000507357,0.000507357,NA,NA,NA,NA,NA,"L",NA,0,5,2,0.4
"3880","Fall 2019",6349,1953,6,6,6.454545455,5.909090909,2.25,7,3,6.625,0.804030177917338,0.000507357,0.001268392,0.000507357,0.000507357,0.264252204189066,0.000507357,0.00152207,0,0.000761035,"L","NL",1,5,2,0.4
"3881","Fall 2019",6357,5288,5,1.5,5.454545455,4.090909091,5.875,2.125,5.125,3.625,0.205973480446258,0.000253678,0.00152207,0,0.000253678,2.11298236532765,0.000507357,0.000761035,0,0.000507357,"NL","L",1,6,1,0.166666666666667
"3882","Fall 2019",6357,1897,5,4,5.454545455,4.727272727,5.875,3.375,5.125,4.375,0.205973480446258,0.000253678,0.00152207,0,0.000253678,-1.58447795694952,0.00152207,0.00152207,0.000507357,0.001268392,"NL","NL",0,6,1,0.166666666666667
"3883","Fall 2019",6357,3698,5,NA,5.454545455,NA,5.875,NA,5.125,NA,0.205973480446258,0.000253678,0.00152207,0,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,6,1,0.166666666666667
"3884","Fall 2019",6357,2429,5,5.5,5.454545455,5.545454545,5.875,3.375,5.125,3.25,0.205973480446258,0.000253678,0.00152207,0,0.000253678,0.264252204189066,0.001268392,0.001268392,0.000253678,0.000253678,"NL","NL",0,6,1,0.166666666666667
"3885","Fall 2019",6357,1408,5,NA,5.454545455,NA,5.875,NA,5.125,NA,0.205973480446258,0.000253678,0.00152207,0,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,6,1,0.166666666666667
"3886","Fall 2019",6357,5524,5,4.5,5.454545455,6.181818182,5.875,4.875,5.125,5.75,0.205973480446258,0.000253678,0.00152207,0,0.000253678,0.264252204189066,0.001014713,0.00152207,0.001775748,0.000761035,"NL","NL",0,6,1,0.166666666666667
"3887","Fall 2019",6364,3756,5,4,5.727272727,6.909090909,6,4.625,4.75,6,0.804030177917338,0.000507357,0.00152207,0,0.000253678,-0.35199118285713,0.000507357,0.00152207,0,0.000253678,"L","NL",1,6,2,0.333333333333333
"3888","Fall 2019",6364,4492,5,7,5.727272727,6.090909091,6,3.5,4.75,3.875,0.804030177917338,0.000507357,0.00152207,0,0.000253678,0.264252204189066,0.001775748,0.00152207,0.000761035,0.001014713,"L","NL",0,6,2,0.333333333333333
"3889","Fall 2019",6364,5723,5,NA,5.727272727,NA,6,NA,4.75,NA,0.804030177917338,0.000507357,0.00152207,0,0.000253678,NA,NA,NA,NA,NA,"L",NA,0,6,2,0.333333333333333
"3890","Fall 2019",6364,1194,5,NA,5.727272727,NA,6,NA,4.75,NA,0.804030177917338,0.000507357,0.00152207,0,0.000253678,NA,NA,NA,NA,NA,"L",NA,0,6,2,0.333333333333333
"3891","Fall 2019",6364,2652,5,5,5.727272727,5.363636364,6,3,4.75,6.125,0.804030177917338,0.000507357,0.00152207,0,0.000253678,-0.968234569903326,0.000761035,0.00152207,0.000253678,0.000761035,"L","NL",1,6,2,0.333333333333333
"3892","Fall 2019",6364,8298,5,NA,5.727272727,NA,6,NA,4.75,NA,0.804030177917338,0.000507357,0.00152207,0,0.000253678,NA,NA,NA,NA,NA,"L",NA,0,6,2,0.333333333333333
"3893","Fall 2019",6365,3429,6.5,NA,6.909090909,NA,7,NA,6.375,NA,0.205973480446258,0,0.001014713,0,0,NA,NA,NA,NA,NA,"NL",NA,0,4,0,0
"3894","Fall 2019",6365,1171,6.5,NA,6.909090909,NA,7,NA,6.375,NA,0.205973480446258,0,0.001014713,0,0,NA,NA,NA,NA,NA,"NL",NA,0,4,0,0
"3895","Fall 2019",6365,5628,6.5,NA,6.909090909,NA,7,NA,6.375,NA,0.205973480446258,0,0.001014713,0,0,NA,NA,NA,NA,NA,"NL",NA,0,4,0,0
"3896","Fall 2019",6365,4198,6.5,NA,6.909090909,NA,7,NA,6.375,NA,0.205973480446258,0,0.001014713,0,0,NA,NA,NA,NA,NA,"NL",NA,0,4,0,0
"3897","Fall 2019",6369,5861,4.5,NA,5.272727273,NA,3.25,NA,4.625,NA,0.205973480446258,0,0.000253678,0.000761035,0,NA,NA,NA,NA,NA,"NL",NA,0,1,0,0
"3898","Fall 2019",6370,6681,4,5,5.636363636,5.727272727,5.75,3.625,4.625,4.125,1.40208687538842,0.001014713,0.000761035,0,0.000253678,0.264252204189066,0.000761035,0.000507357,0,0,"L","NL",1,3,3,1
"3899","Fall 2019",6370,8081,4,4.5,5.636363636,3.818181818,5.75,3.125,4.625,4.375,1.40208687538842,0.001014713,0.000761035,0,0.000253678,1.49673897828146,0.000253678,0.00152207,0.000253678,0.000507357,"L","L",1,3,3,1
"3900","Fall 2019",6370,5615,4,4,5.636363636,4.272727273,5.75,4.625,4.625,5.25,1.40208687538842,0.001014713,0.000761035,0,0.000253678,0.264252204189066,0.000253678,0.001268392,0,0.000253678,"L","NL",1,3,3,1
"3901","Fall 2019",6376,7301,3.5,NA,6.636363636,NA,6.75,NA,5.625,NA,0.804030177917338,0,0.00152207,0,0,NA,NA,NA,NA,NA,"L",NA,0,6,0,0
"3902","Fall 2019",6376,4107,3.5,NA,6.636363636,NA,6.75,NA,5.625,NA,0.804030177917338,0,0.00152207,0,0,NA,NA,NA,NA,NA,"L",NA,0,6,0,0
"3903","Fall 2019",6376,5820,3.5,5,6.636363636,6,6.75,2.5,5.625,2.625,0.804030177917338,0,0.00152207,0,0,-1.58447795694952,0.000253678,0.001014713,0,0.000507357,"L","NL",0,6,0,0
"3904","Fall 2019",6376,7075,3.5,NA,6.636363636,NA,6.75,NA,5.625,NA,0.804030177917338,0,0.00152207,0,0,NA,NA,NA,NA,NA,"L",NA,0,6,0,0
"3905","Fall 2019",6376,4638,3.5,NA,6.636363636,NA,6.75,NA,5.625,NA,0.804030177917338,0,0.00152207,0,0,NA,NA,NA,NA,NA,"L",NA,0,6,0,0
"3906","Fall 2019",6376,2018,3.5,NA,6.636363636,NA,6.75,NA,5.625,NA,0.804030177917338,0,0.00152207,0,0,NA,NA,NA,NA,NA,"L",NA,0,6,0,0
"3907","Fall 2019",6379,5713,5,NA,4.818181818,NA,2.875,NA,2.125,NA,-0.392083217024822,0,0.000253678,0,0,NA,NA,NA,NA,NA,"NL",NA,0,1,0,0
"3908","Fall 2019",6380,5335,5.5,NA,4.545454545,NA,2.875,NA,6,NA,-0.392083217024822,0,0.001268392,0,0,NA,NA,NA,NA,NA,"NL",NA,0,5,0,0
"3909","Fall 2019",6380,4929,5.5,NA,4.545454545,NA,2.875,NA,6,NA,-0.392083217024822,0,0.001268392,0,0,NA,NA,NA,NA,NA,"NL",NA,0,5,0,0
"3910","Fall 2019",6380,2406,5.5,NA,4.545454545,NA,2.875,NA,6,NA,-0.392083217024822,0,0.001268392,0,0,NA,NA,NA,NA,NA,"NL",NA,0,5,0,0
"3911","Fall 2019",6380,2144,5.5,NA,4.545454545,NA,2.875,NA,6,NA,-0.392083217024822,0,0.001268392,0,0,NA,NA,NA,NA,NA,"NL",NA,0,5,0,0
"3912","Fall 2019",6380,5640,5.5,NA,4.545454545,NA,2.875,NA,6,NA,-0.392083217024822,0,0.001268392,0,0,NA,NA,NA,NA,NA,"NL",NA,0,5,0,0
"3913","Fall 2019",6381,7112,4,6,5,5.272727273,1.625,5.5,4.375,5.5,1.40208687538842,0,0.00152207,0,0.00152207,0.264252204189066,0.001268392,0.001014713,0.000253678,0.000253678,"L","NL",0,6,0,0
"3914","Fall 2019",6381,3054,4,3,5,4.636363636,1.625,4.125,4.375,6.125,1.40208687538842,0,0.00152207,0,0.00152207,0.264252204189066,0.001268392,0.00152207,0.000253678,0.00152207,"L","NL",0,6,0,0
"3915","Fall 2019",6381,6540,4,4.5,5,6.181818182,1.625,5.625,4.375,4.625,1.40208687538842,0,0.00152207,0,0.00152207,0.264252204189066,0.00152207,0.00152207,0,0.00152207,"L","NL",0,6,0,0
"3916","Fall 2019",6381,1147,4,NA,5,NA,1.625,NA,4.375,NA,1.40208687538842,0,0.00152207,0,0.00152207,NA,NA,NA,NA,NA,"L",NA,0,6,0,0
"3917","Fall 2019",6381,1456,4,NA,5,NA,1.625,NA,4.375,NA,1.40208687538842,0,0.00152207,0,0.00152207,NA,NA,NA,NA,NA,"L",NA,0,6,0,0
"3918","Fall 2019",6381,5825,4,6.5,5,6.090909091,1.625,6,4.375,5.5,1.40208687538842,0,0.00152207,0,0.00152207,-0.968234569903326,0.001268392,0.001268392,0,0.000253678,"L","NL",0,6,0,0
"3919","Fall 2019",6394,7440,4.5,NA,5.363636364,NA,3,NA,5.5,NA,0.205973480446258,0,0.00152207,0,0.00152207,NA,NA,NA,NA,NA,"NL",NA,0,6,0,0
"3920","Fall 2019",6394,8145,4.5,NA,5.363636364,NA,3,NA,5.5,NA,0.205973480446258,0,0.00152207,0,0.00152207,NA,NA,NA,NA,NA,"NL",NA,0,6,0,0
"3921","Fall 2019",6394,8003,4.5,NA,5.363636364,NA,3,NA,5.5,NA,0.205973480446258,0,0.00152207,0,0.00152207,NA,NA,NA,NA,NA,"NL",NA,0,6,0,0
"3922","Fall 2019",6394,4181,4.5,5.5,5.363636364,5.636363636,3,4.375,5.5,6.125,0.205973480446258,0,0.00152207,0,0.00152207,2.11298236532765,0.000253678,0.000253678,0,0.000761035,"NL","L",0,6,0,0
"3923","Fall 2019",6394,1812,4.5,NA,5.363636364,NA,3,NA,5.5,NA,0.205973480446258,0,0.00152207,0,0.00152207,NA,NA,NA,NA,NA,"NL",NA,0,6,0,0
"3924","Fall 2019",6394,1162,4.5,5,5.363636364,6.909090909,3,7,5.5,5.875,0.205973480446258,0,0.00152207,0,0.00152207,-0.35199118285713,0.001268392,0.00152207,0.000507357,0.000253678,"NL","NL",0,6,0,0
"3925","Fall 2019",6404,1016,5.5,NA,5.545454545,NA,6.625,NA,6.5,NA,0.205973480446258,0.000761035,0.00152207,0.000253678,0.000761035,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"3926","Fall 2019",6404,7216,5.5,4,5.545454545,5.454545455,6.625,5.75,6.5,5.125,0.205973480446258,0.000761035,0.00152207,0.000253678,0.000761035,1.49673897828146,0.001014713,0.00152207,0.000253678,0.000253678,"NL","L",1,6,2,0.333333333333333
"3927","Fall 2019",6404,2346,5.5,5.5,5.545454545,5.363636364,6.625,5.375,6.5,5.875,0.205973480446258,0.000761035,0.00152207,0.000253678,0.000761035,0.264252204189066,0.001014713,0.00152207,0.000253678,0.000507357,"NL","NL",1,6,2,0.333333333333333
"3928","Fall 2019",6404,7069,5.5,6.5,5.545454545,6.727272727,6.625,5.625,6.5,4.125,0.205973480446258,0.000761035,0.00152207,0.000253678,0.000761035,0.264252204189066,0.001268392,0.00152207,0.001014713,0.00152207,"NL","NL",0,6,2,0.333333333333333
"3929","Fall 2019",6404,4265,5.5,NA,5.545454545,NA,6.625,NA,6.5,NA,0.205973480446258,0.000761035,0.00152207,0.000253678,0.000761035,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"3930","Fall 2019",6404,1996,5.5,NA,5.545454545,NA,6.625,NA,6.5,NA,0.205973480446258,0.000761035,0.00152207,0.000253678,0.000761035,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"3931","Fall 2019",6416,6481,5,NA,5.727272727,NA,2.75,NA,5,NA,0.205973480446258,0.000507357,0.000507357,0,0.001268392,NA,NA,NA,NA,NA,"NL",NA,0,2,1,0.5
"3932","Fall 2019",6416,5675,5,4.5,5.727272727,5.272727273,2.75,5.125,5,5.875,0.205973480446258,0.000507357,0.000507357,0,0.001268392,0.264252204189066,0.000761035,0.001268392,0,0,"NL","NL",1,2,1,0.5
"3933","Fall 2019",6426,1486,5.5,5,6.181818182,5.909090909,4.75,5.875,3,4.375,0.205973480446258,0.001268392,0.001268392,0.002029427,0.000507357,0.264252204189066,0.001014713,0.00152207,0,0.001014713,"NL","NL",1,5,2,0.4
"3934","Fall 2019",6426,4863,5.5,4.5,6.181818182,6.363636364,4.75,7,3,4.125,0.205973480446258,0.001268392,0.001268392,0.002029427,0.000507357,0.264252204189066,0.000761035,0,0.000253678,0.00152207,"NL","NL",0,5,2,0.4
"3935","Fall 2019",6426,5157,5.5,NA,6.181818182,NA,4.75,NA,3,NA,0.205973480446258,0.001268392,0.001268392,0.002029427,0.000507357,NA,NA,NA,NA,NA,"NL",NA,0,5,2,0.4
