rank,PID,networkType,nom
24809,2750,emoSuppGive,5991
24810,2750,emoSuppRec,5991
24811,2750,studyWith,5991
24812,2750,covidTalk,5991
24813,2750,diffTopics,1995
24814,2750,emoSuppGive,1995
24815,2750,emoSuppRec,1995
24816,2750,studyWith,1995
24817,2750,covidTalk,1995
24818,2750,studyWith,8178
24819,2750,covidTalk,8178
24820,2750,studyWith,4950
24821,2750,covidTalk,4950
24822,2750,emoSuppGive,6458
24823,2750,studyWith,6458
24824,2750,covidTalk,6458
24825,2750,emoSuppGive,2791
24826,2750,studyWith,2791
24827,2750,covidTalk,2791
24828,2750,covidTalk,6728
24829,2750,covidTalk,4140
24830,7122,diffTopics,2194
24831,7122,emoSuppGive,2194
24832,7122,emoSuppRec,2194
24833,7122,covidTalk,2194
24834,7122,diffTopics,6278
24835,7122,emoSuppGive,6278
24836,7122,emoSuppRec,6278
24837,7122,studyWith,6278
24838,7122,diffTopics,2144
24839,7122,emoSuppGive,2144
24840,7122,emoSuppRec,2144
24841,7122,studyWith,2144
24842,7122,covidTalk,2144
24843,7122,diffTopics,2516
24844,7122,emoSuppRec,2516
24845,7122,diffTopics,8206
24846,7122,emoSuppGive,8206
24847,7122,emoSuppRec,8206
24848,7122,diffTopics,4520
24849,7122,emoSuppGive,4520
24850,7122,emoSuppRec,4520
24851,7122,diffTopics,3269
24852,7122,emoSuppGive,3269
24853,7122,emoSuppRec,3269
24854,7122,diffTopics,1352
24855,7122,emoSuppGive,1352
24856,7122,emoSuppRec,1352
24857,6137,diffTopics,2472
24858,6137,emoSuppGive,2472
24859,6137,emoSuppRec,2472
24860,6137,covidTalk,2472
24861,6137,diffTopics,4416
24862,6137,emoSuppRec,4416
24863,6137,covidTalk,4416
24864,2742,diffTopics,5710
24865,2742,emoSuppRec,5710
24866,2742,covidTalk,5710
24867,2742,diffTopics,5243
24868,2742,emoSuppGive,5243
24869,2742,studyWith,5243
24870,2742,covidTalk,5243
24871,2742,diffTopics,6604
24872,2742,emoSuppGive,6604
24873,2742,emoSuppRec,6604
24874,2742,covidTalk,6604
24875,2742,covidTalk,5828
24876,2742,emoSuppGive,1661
24877,2742,studyWith,1661
24878,2742,covidTalk,1661
24879,2742,studyWith,3579
24880,2742,studyWith,2454
24881,2742,diffTopics,1554
24882,2742,covidTalk,1554
24883,2742,covidTalk,6191
24884,2742,diffTopics,5252
24885,2742,covidTalk,5252
24886,5325,diffTopics,4814
24887,5325,emoSuppGive,4814
24888,5325,emoSuppRec,4814
24889,5325,studyWith,4814
24890,5325,covidTalk,4814
24891,5325,diffTopics,7083
24892,5325,emoSuppGive,7083
24893,5325,emoSuppRec,7083
24894,5325,studyWith,7083
24895,5325,covidTalk,7083
24896,5325,diffTopics,6071
24897,5325,emoSuppGive,6071
24898,5325,emoSuppRec,6071
24899,5325,studyWith,6071
24900,5325,covidTalk,6071
24901,5325,diffTopics,7718
24902,5325,emoSuppGive,7718
24903,5325,emoSuppRec,7718
24904,5325,studyWith,7718
24905,5325,covidTalk,7718
24906,5325,diffTopics,4860
24907,5325,emoSuppGive,4860
24908,5325,emoSuppRec,4860
24909,5325,studyWith,4860
24910,5325,covidTalk,4860
24911,5325,diffTopics,6832
24912,5325,emoSuppGive,6832
24913,5325,emoSuppRec,6832
24914,5325,studyWith,6832
24915,5325,covidTalk,6832
24916,5325,diffTopics,3136
24917,5325,emoSuppGive,3136
24918,5325,emoSuppRec,3136
24919,5325,studyWith,3136
24920,5325,covidTalk,3136
24921,5325,diffTopics,1709
24922,5325,emoSuppGive,1709
24923,5325,emoSuppRec,1709
24924,5325,studyWith,1709
24925,5325,covidTalk,1709
24926,5325,diffTopics,3484
24927,5325,emoSuppGive,3484
24928,5325,emoSuppRec,3484
24929,5325,studyWith,3484
24930,5325,covidTalk,3484
24931,5325,diffTopics,5724
24932,5325,emoSuppGive,5724
24933,5325,emoSuppRec,5724
24934,5325,studyWith,5724
24935,5325,covidTalk,5724
24936,3120,diffTopics,2916
24937,3120,emoSuppGive,2916
24938,3120,emoSuppRec,2916
24939,3120,covidTalk,2916
24940,3120,diffTopics,3564
24941,3120,emoSuppGive,3564
24942,3120,emoSuppRec,3564
24943,3120,covidTalk,3564
24944,3120,diffTopics,6597
24945,3120,emoSuppGive,6597
24946,3120,emoSuppRec,6597
24947,3120,covidTalk,6597
24948,3120,diffTopics,6123
24949,3120,emoSuppRec,6123
24950,3120,covidTalk,6123
24951,3120,diffTopics,3139
24952,3120,emoSuppGive,3139
24953,3120,emoSuppRec,3139
24954,3120,covidTalk,3139
24955,3120,covidTalk,2231
24956,3120,covidTalk,1828
24957,3120,covidTalk,5395
24958,3120,covidTalk,6659
24959,3120,covidTalk,6700
24960,8006,diffTopics,1770
24961,8006,emoSuppRec,1770
24962,8006,diffTopics,3908
24963,8006,emoSuppRec,3908
24964,8006,diffTopics,1897
24965,8006,emoSuppRec,1897
24966,8006,emoSuppGive,7967
24967,8006,diffTopics,7217
24968,8006,emoSuppGive,7217
24969,8006,emoSuppRec,7217
24970,8006,covidTalk,7217
24971,8006,diffTopics,2599
24972,8006,emoSuppRec,2599
24973,8006,covidTalk,2599
24974,8006,emoSuppRec,4874
24975,8006,diffTopics,5086
24976,8006,emoSuppRec,5086
24977,8006,studyWith,5086
24978,8006,emoSuppRec,2116
24979,8006,studyWith,2116
24980,1214,diffTopics,3003
24981,1214,emoSuppGive,3003
24982,1214,emoSuppRec,3003
24983,1214,studyWith,3003
24984,1214,covidTalk,3003
24985,1214,emoSuppGive,2764
24986,1214,studyWith,2764
24987,1214,covidTalk,2764
24988,1214,studyWith,7580
24989,1214,covidTalk,7580
24990,1214,diffTopics,5795
24991,1214,emoSuppGive,5795
24992,1214,emoSuppRec,5795
24993,5338,studyWith,1988
24994,5338,covidTalk,1988
24995,5338,studyWith,5608
24996,5338,covidTalk,5608
24997,5338,covidTalk,4047
24998,5338,studyWith,5664
24999,5338,covidTalk,5664
25000,5338,emoSuppGive,4542
25001,5338,covidTalk,4542
25002,5338,studyWith,5761
25003,5338,covidTalk,5761
25004,5338,studyWith,7111
25005,5338,diffTopics,4142
25006,5338,emoSuppGive,4142
25007,5338,studyWith,4142
25008,5338,covidTalk,4142
25009,5338,covidTalk,3721
25010,3546,diffTopics,8299
25011,3546,emoSuppGive,8299
25012,3546,emoSuppRec,8299
25013,3546,covidTalk,8299
25014,3546,diffTopics,3513
25015,3546,studyWith,3513
25016,3546,covidTalk,3513
25017,3546,studyWith,2830
25018,3546,covidTalk,2830
25019,5982,diffTopics,3031
25020,5982,emoSuppRec,3031
25021,5982,covidTalk,3031
25022,5982,diffTopics,4056
25023,5982,emoSuppGive,4056
25024,5982,emoSuppRec,4056
25025,5982,covidTalk,4056
25026,5982,diffTopics,6128
25027,5982,emoSuppGive,6128
25028,5982,emoSuppRec,6128
25029,5982,covidTalk,6128
25030,2110,diffTopics,4423
25031,2110,emoSuppGive,4423
25032,2110,emoSuppRec,4423
25033,2110,studyWith,4423
25034,2110,covidTalk,4423
25035,2110,diffTopics,5712
25036,2110,emoSuppGive,5712
25037,2110,emoSuppRec,5712
25038,2110,studyWith,5712
25039,2110,covidTalk,5712
25040,2110,diffTopics,6705
25041,2110,emoSuppGive,6705
25042,2110,emoSuppRec,6705
25043,2110,studyWith,6705
25044,2110,covidTalk,6705
25045,2844,diffTopics,7425
25046,2844,emoSuppGive,7425
25047,2844,studyWith,7425
25048,2844,covidTalk,7425
25049,2844,diffTopics,1847
25050,2844,emoSuppGive,1847
25051,2844,emoSuppRec,1847
25052,2844,covidTalk,1847
25053,2844,diffTopics,3988
25054,2844,emoSuppGive,3988
25055,2844,emoSuppRec,3988
25056,2844,studyWith,3988
25057,2844,covidTalk,3988
25058,2844,diffTopics,6172
25059,2844,emoSuppGive,6172
25060,2844,emoSuppRec,6172
25061,2844,covidTalk,6172
25062,2844,diffTopics,3679
25063,2844,covidTalk,3679
25064,2844,diffTopics,7806
25065,2844,emoSuppRec,7806
25066,2844,covidTalk,7806
25067,2844,diffTopics,5695
25068,2844,emoSuppGive,5695
25069,2844,emoSuppRec,5695
25070,2844,studyWith,5695
25071,2844,covidTalk,5695
25072,2844,emoSuppRec,3128
25073,2844,covidTalk,3128
25074,2844,studyWith,2754
25075,2844,covidTalk,2754
25076,2844,studyWith,4160
25077,3876,diffTopics,7176
25078,3876,emoSuppGive,7176
25079,3876,emoSuppRec,7176
25080,3876,studyWith,7176
25081,3876,covidTalk,7176
25082,3876,diffTopics,3075
25083,3876,emoSuppGive,3075
25084,3876,emoSuppRec,3075
25085,3876,studyWith,3075
25086,3876,covidTalk,3075
25087,3876,diffTopics,1276
25088,3876,emoSuppGive,1276
25089,3876,emoSuppRec,1276
25090,3876,studyWith,1276
25091,3876,covidTalk,1276
25092,3876,emoSuppRec,5381
25093,3876,covidTalk,5381
25094,3876,covidTalk,4175
25095,3876,diffTopics,3782
25096,3876,emoSuppRec,3782
25097,3876,studyWith,3782
25098,3876,covidTalk,3782
25099,7279,diffTopics,1898
25100,7279,emoSuppGive,1898
25101,7279,emoSuppRec,1898
25102,7279,emoSuppRec,7411
25103,7279,studyWith,7411
25104,7279,covidTalk,7411
25105,5597,studyWith,1575
25106,5597,covidTalk,1575
25107,5597,emoSuppRec,5339
25108,5597,studyWith,5339
25109,5597,covidTalk,5339
25110,5221,diffTopics,3724
25111,5221,emoSuppGive,3724
25112,5221,emoSuppRec,3724
25113,5221,studyWith,3724
25114,5221,covidTalk,3724
25115,5221,diffTopics,7071
25116,5221,covidTalk,7071
25117,5221,diffTopics,4688
25118,5221,covidTalk,4688
25119,5221,diffTopics,2914
25120,5221,covidTalk,2914
25121,5221,diffTopics,2355
25122,5221,covidTalk,2355
25123,4162,diffTopics,6625
25124,4162,emoSuppGive,6625
25125,4162,emoSuppRec,6625
25126,4162,studyWith,6625
25127,4162,covidTalk,6625
25128,4162,diffTopics,1479
25129,4162,emoSuppGive,1479
25130,4162,emoSuppRec,1479
25131,4162,studyWith,1479
25132,4162,covidTalk,1479
25133,1661,emoSuppGive,2742
25134,1661,studyWith,2742
25135,1661,covidTalk,2742
25136,1661,studyWith,5828
25137,1661,covidTalk,5828
25138,1661,studyWith,5243
25139,1661,covidTalk,5243
25140,1661,covidTalk,7305
25141,6109,diffTopics,8039
25142,6109,emoSuppGive,8039
25143,6109,emoSuppRec,8039
25144,6109,studyWith,8039
25145,6109,covidTalk,8039
25146,6109,studyWith,5355
25147,6109,covidTalk,5355
25148,6109,diffTopics,5927
25149,6109,emoSuppGive,5927
25150,6109,emoSuppRec,5927
25151,6109,covidTalk,5927
25152,6109,diffTopics,5782
25153,6109,emoSuppGive,5782
25154,6109,emoSuppRec,5782
25155,6109,studyWith,5782
25156,6109,covidTalk,5782
25157,6109,studyWith,7137
25158,6109,covidTalk,7137
25159,4689,diffTopics,3953
25160,4689,emoSuppGive,3953
25161,4689,emoSuppRec,3953
25162,4689,studyWith,3953
25163,4689,covidTalk,3953
25164,4689,emoSuppGive,4858
25165,4689,covidTalk,4858
25166,4689,diffTopics,7361
25167,4689,emoSuppGive,7361
25168,4689,emoSuppRec,7361
25169,4689,covidTalk,7361
25170,4689,diffTopics,5352
25171,4689,emoSuppGive,5352
25172,4689,emoSuppRec,5352
25173,4689,covidTalk,5352
25174,7322,diffTopics,6863
25175,7322,emoSuppGive,6863
25176,7322,covidTalk,6863
25177,7322,emoSuppGive,2656
25178,7322,covidTalk,2656
25179,7322,diffTopics,5535
25180,7322,covidTalk,5535
25181,7322,covidTalk,3780
25182,7322,studyWith,6267
25183,7322,covidTalk,6267
25184,7322,studyWith,2449
25185,7322,covidTalk,2449
25186,7322,diffTopics,3408
25187,7322,emoSuppGive,3408
25188,7322,emoSuppRec,3408
25189,7322,studyWith,3408
25190,7322,covidTalk,3408
25191,7322,emoSuppRec,6193
25192,7322,studyWith,6193
25193,7322,covidTalk,6193
25194,7322,covidTalk,3877
25195,7322,covidTalk,4332
25196,2593,diffTopics,7688
25197,2593,emoSuppGive,7688
25198,2593,emoSuppRec,7688
25199,2593,studyWith,7688
25200,2593,covidTalk,7688
25201,2593,emoSuppGive,1770
25202,2593,covidTalk,1770
25203,2593,emoSuppRec,4477
25204,2593,covidTalk,4477
25205,2593,covidTalk,2556
25206,2593,covidTalk,5649
25207,2593,diffTopics,6049
25208,2593,emoSuppRec,6049
25209,2593,covidTalk,6049
25210,1394,covidTalk,7093
25211,1394,studyWith,5509
25212,1394,covidTalk,5509
25213,1394,studyWith,7207
25214,1394,covidTalk,7207
25215,1394,covidTalk,7454
25216,1394,emoSuppGive,3665
25217,1394,studyWith,3665
25218,1394,covidTalk,3665
25219,1394,studyWith,8148
25220,1394,covidTalk,8148
25221,1394,diffTopics,3877
25222,1394,covidTalk,3877
25223,1394,emoSuppGive,1133
25224,1394,emoSuppRec,1133
25225,1394,covidTalk,1133
25226,1394,diffTopics,5922
25227,1394,emoSuppGive,5922
25228,1394,emoSuppRec,5922
25229,1394,covidTalk,5922
25230,1394,emoSuppGive,5889
25231,1394,covidTalk,5889
25232,7650,studyWith,2349
25233,7650,covidTalk,2349
25234,7650,studyWith,1198
25235,7650,covidTalk,1198
25236,7650,studyWith,6870
25237,7650,covidTalk,6870
25238,7650,studyWith,5647
25239,7650,covidTalk,5647
25240,7650,covidTalk,4242
25241,7650,covidTalk,4836
25242,7650,covidTalk,7630
25243,7650,emoSuppGive,7066
25244,7650,covidTalk,7066
25245,7650,covidTalk,4401
25246,6620,diffTopics,1703
25247,6620,emoSuppGive,1703
25248,6620,emoSuppRec,1703
25249,6620,studyWith,1703
25250,6620,covidTalk,1703
25251,6620,diffTopics,4558
25252,6620,emoSuppGive,4558
25253,6620,emoSuppRec,4558
25254,6620,studyWith,4558
25255,6620,covidTalk,4558
25256,6620,diffTopics,8062
25257,6620,emoSuppGive,8062
25258,6620,emoSuppRec,8062
25259,6620,studyWith,8062
25260,6620,covidTalk,8062
25261,6620,diffTopics,6408
25262,6620,emoSuppGive,6408
25263,6620,emoSuppRec,6408
25264,6620,studyWith,6408
25265,6620,covidTalk,6408
25266,6620,covidTalk,3528
25267,6620,diffTopics,5980
25268,6620,emoSuppRec,5980
25269,6620,studyWith,5980
25270,6620,covidTalk,5980
25271,6620,studyWith,5044
25272,6620,covidTalk,5044
25273,6620,diffTopics,7839
25274,6620,emoSuppGive,7839
25275,6620,emoSuppRec,7839
25276,6620,covidTalk,7839
25277,6620,studyWith,5491
25278,6620,covidTalk,5491
25279,6620,emoSuppRec,6128
25280,6620,covidTalk,6128
25281,2242,diffTopics,4886
25282,2242,emoSuppRec,4886
25283,2242,covidTalk,4886
25284,2242,diffTopics,2474
25285,2242,emoSuppGive,2474
25286,2242,emoSuppRec,2474
25287,2242,covidTalk,2474
25288,2242,covidTalk,6408
25289,2242,diffTopics,3875
25290,2242,emoSuppGive,3875
25291,2242,diffTopics,5022
25292,2242,emoSuppRec,5022
25293,2242,covidTalk,5022
25294,2242,covidTalk,6064
25295,2242,diffTopics,5168
25296,2242,covidTalk,5168
25297,2242,covidTalk,2978
25298,2204,diffTopics,6340
25299,2204,emoSuppGive,6340
25300,2204,emoSuppRec,6340
25301,2204,covidTalk,6340
25302,2204,diffTopics,5375
25303,2204,emoSuppGive,5375
25304,2204,emoSuppRec,5375
25305,2204,covidTalk,5375
25306,2204,diffTopics,5782
25307,2204,emoSuppGive,5782
25308,2204,emoSuppRec,5782
25309,2204,covidTalk,5782
25310,2204,diffTopics,2000
25311,2204,emoSuppGive,2000
25312,2204,emoSuppRec,2000
25313,2204,covidTalk,2000
25314,2204,emoSuppGive,7450
25315,2204,emoSuppRec,7450
25316,2204,studyWith,7450
25317,2204,covidTalk,7450
25318,2204,diffTopics,5595
25319,2204,emoSuppRec,5595
25320,2204,covidTalk,5595
25321,2204,emoSuppRec,6995
25322,2204,studyWith,6995
25323,2204,emoSuppRec,5679
25324,2204,covidTalk,5679
25325,2204,diffTopics,4644
25326,2204,emoSuppGive,4644
25327,2204,emoSuppRec,4644
25328,2204,covidTalk,4644
25329,2204,diffTopics,1700
25330,2204,emoSuppRec,1700
25331,7985,diffTopics,2071
25332,7985,emoSuppGive,2071
25333,7985,emoSuppRec,2071
25334,7985,covidTalk,2071
25335,7985,diffTopics,4686
25336,7985,emoSuppGive,4686
25337,7985,emoSuppRec,4686
25338,7985,studyWith,4686
25339,7985,covidTalk,4686
25340,7985,diffTopics,4734
25341,7985,emoSuppGive,4734
25342,7985,emoSuppRec,4734
25343,7985,covidTalk,4734
25344,7985,emoSuppGive,5541
25345,7985,covidTalk,5541
25346,7985,covidTalk,1262
25347,7985,diffTopics,7888
25348,7985,emoSuppRec,7888
25349,7985,covidTalk,7888
25350,7985,covidTalk,5513
25351,7985,emoSuppGive,1890
25352,7985,emoSuppRec,1890
25353,7985,covidTalk,1890
25354,7985,studyWith,1822
25355,7985,studyWith,6133
25356,3017,diffTopics,5761
25357,3017,emoSuppGive,5761
25358,3017,emoSuppRec,5761
25359,3017,studyWith,5761
25360,3017,covidTalk,5761
25361,3017,diffTopics,4542
25362,3017,emoSuppGive,4542
25363,3017,covidTalk,4542
25364,3017,diffTopics,8236
25365,3017,emoSuppGive,8236
25366,3017,emoSuppRec,8236
25367,3017,covidTalk,8236
25368,3017,studyWith,4162
25369,3017,diffTopics,3339
25370,3017,emoSuppRec,3339
25371,3017,covidTalk,3339
25372,7022,covidTalk,7606
25373,7022,covidTalk,4436
25374,7022,studyWith,7248
25375,7022,studyWith,3934
25376,7022,studyWith,1215
25377,7022,covidTalk,1215
25378,7022,covidTalk,3524
25379,7022,covidTalk,1743
25380,7022,covidTalk,4769
25381,7730,diffTopics,3942
25382,7730,emoSuppGive,3942
25383,7730,emoSuppRec,3942
25384,7730,covidTalk,3942
25385,7730,diffTopics,3565
25386,7730,emoSuppGive,3565
25387,7730,emoSuppRec,3565
25388,7730,covidTalk,3565
25389,7730,diffTopics,1589
25390,7730,emoSuppGive,1589
25391,7730,emoSuppRec,1589
25392,7730,studyWith,1589
25393,7730,covidTalk,1589
25394,7730,diffTopics,4210
25395,7730,emoSuppGive,4210
25396,7730,emoSuppRec,4210
25397,7730,covidTalk,4210
25398,7730,diffTopics,7334
25399,7730,emoSuppGive,7334
25400,7730,emoSuppRec,7334
25401,7730,studyWith,7334
25402,7730,covidTalk,7334
25403,7730,studyWith,7074
25404,7730,covidTalk,7074
25405,7730,studyWith,6726
25406,7730,covidTalk,6726
25407,1036,diffTopics,1025
25408,1036,emoSuppGive,1025
25409,1036,emoSuppRec,1025
25410,1036,studyWith,1025
25411,1036,covidTalk,1025
25412,1036,diffTopics,4492
25413,1036,emoSuppGive,4492
25414,1036,emoSuppRec,4492
25415,1036,studyWith,4492
25416,1036,covidTalk,4492
25417,1036,studyWith,6863
25418,1036,covidTalk,6863
25419,1036,covidTalk,2849
25420,1036,covidTalk,4700
25421,1036,studyWith,5092
25422,1036,covidTalk,5092
25423,1036,studyWith,7047
25424,1036,covidTalk,7047
25425,1036,studyWith,5377
25426,1036,covidTalk,5377
25427,2740,diffTopics,3382
25428,2740,emoSuppGive,3382
25429,2740,emoSuppRec,3382
25430,2740,covidTalk,3382
25431,2740,studyWith,2808
25432,2740,studyWith,2714
25433,2740,studyWith,3056
25434,2740,emoSuppGive,5411
25435,2740,studyWith,5411
25436,2740,diffTopics,2287
25437,2214,diffTopics,6432
25438,2214,emoSuppGive,6432
25439,2214,emoSuppRec,6432
25440,2214,covidTalk,6432
25441,2214,diffTopics,3777
25442,2214,emoSuppGive,3777
25443,2214,emoSuppRec,3777
25444,2214,studyWith,3777
25445,2214,covidTalk,3777
25446,2214,emoSuppGive,5478
25447,2214,emoSuppRec,5478
25448,2214,covidTalk,5478
25449,2214,studyWith,1545
25450,2214,covidTalk,1545
25451,2214,covidTalk,3382
25452,2214,covidTalk,7347
25453,2214,emoSuppRec,1087
25454,2214,covidTalk,1087
25455,2214,emoSuppRec,2583
25456,2214,covidTalk,2583
25457,2214,covidTalk,1098
25458,7526,diffTopics,3455
25459,7526,emoSuppRec,3455
25460,7526,covidTalk,3455
25461,7526,covidTalk,4236
25462,7526,diffTopics,5059
25463,7526,emoSuppGive,5059
25464,7526,covidTalk,5059
25465,7526,covidTalk,4043
25466,7526,covidTalk,5468
25467,7526,covidTalk,7521
25468,7526,covidTalk,6586
25469,2476,diffTopics,6996
25470,2476,emoSuppGive,6996
25471,2476,emoSuppRec,6996
25472,2476,studyWith,6996
25473,2476,covidTalk,6996
25474,2476,diffTopics,4770
25475,2476,covidTalk,4770
25476,2476,diffTopics,5480
25477,2476,emoSuppGive,5480
25478,2476,emoSuppRec,5480
25479,2476,covidTalk,5480
25480,2476,covidTalk,6180
25481,2476,diffTopics,4893
25482,2476,emoSuppRec,4893
25483,2476,covidTalk,4893
25484,2476,diffTopics,6615
25485,2476,emoSuppRec,6615
25486,2476,covidTalk,6615
25487,2476,covidTalk,1236
25488,2221,diffTopics,3266
25489,2221,emoSuppGive,3266
25490,2221,emoSuppRec,3266
25491,2221,studyWith,3266
25492,2221,diffTopics,6864
25493,2221,emoSuppGive,6864
25494,2221,emoSuppRec,6864
25495,2221,covidTalk,6864
25496,2221,diffTopics,6967
25497,2221,emoSuppGive,6967
25498,2221,emoSuppRec,6967
25499,7707,studyWith,3683
25500,7707,covidTalk,3683
25501,7707,emoSuppGive,2548
25502,7707,studyWith,2548
25503,7707,covidTalk,2548
25504,7707,emoSuppGive,4258
25505,7707,studyWith,4258
25506,7707,covidTalk,4258
25507,7707,diffTopics,2940
25508,7707,emoSuppRec,2940
25509,7707,covidTalk,2940
25510,7707,diffTopics,2494
25511,7707,emoSuppGive,2494
25512,7707,emoSuppRec,2494
25513,7707,covidTalk,2494
25514,7707,emoSuppGive,5274
25515,7707,covidTalk,5274
25516,7606,diffTopics,7022
25517,7606,emoSuppGive,7022
25518,7606,emoSuppRec,7022
25519,7606,studyWith,7022
25520,7606,covidTalk,7022
25521,7606,diffTopics,4769
25522,7606,emoSuppGive,4769
25523,7606,emoSuppRec,4769
25524,7606,studyWith,4769
25525,7606,covidTalk,4769
25526,7606,diffTopics,1743
25527,7606,emoSuppGive,1743
25528,7606,emoSuppRec,1743
25529,7606,studyWith,1743
25530,7606,covidTalk,1743
25531,7606,diffTopics,4086
25532,7606,emoSuppGive,4086
25533,7606,emoSuppRec,4086
25534,7606,studyWith,4086
25535,7606,covidTalk,4086
25536,7606,diffTopics,3524
25537,7606,studyWith,3524
25538,7606,covidTalk,3524
25539,7606,diffTopics,1215
25540,7606,studyWith,1215
25541,7606,covidTalk,1215
25542,7606,studyWith,3489
25543,7606,covidTalk,3489
25544,7606,studyWith,4436
25545,7606,covidTalk,4436
25546,7606,diffTopics,2951
25547,7606,emoSuppRec,2951
25548,7606,studyWith,2951
25549,7606,covidTalk,2951
25550,7606,diffTopics,7056
25551,7606,emoSuppRec,7056
25552,7606,studyWith,7056
25553,7606,covidTalk,7056
25554,6993,emoSuppRec,6454
25555,6993,studyWith,6454
25556,6993,covidTalk,6454
25557,6993,diffTopics,6532
25558,6993,emoSuppGive,6532
25559,6993,emoSuppRec,6532
25560,6993,covidTalk,6532
25561,6993,diffTopics,6578
25562,6993,emoSuppRec,6578
25563,6993,covidTalk,6578
25564,6993,emoSuppGive,2960
25565,6993,emoSuppRec,2960
25566,6993,covidTalk,2960
25567,6931,emoSuppGive,4471
25568,6931,emoSuppRec,4471
25569,6931,studyWith,4471
25570,6931,covidTalk,4471
25571,6931,diffTopics,3617
25572,6931,emoSuppGive,3617
25573,6931,emoSuppRec,3617
25574,6931,studyWith,3617
25575,6931,covidTalk,3617
25576,6931,diffTopics,2203
25577,6931,emoSuppGive,2203
25578,6931,covidTalk,2203
25579,6931,diffTopics,4547
25580,6931,emoSuppRec,4547
25581,6931,covidTalk,4547
25582,6931,covidTalk,4270
25583,6931,covidTalk,5914
25584,6931,covidTalk,3540
25585,6931,covidTalk,1652
25586,6931,covidTalk,4757
25587,7713,diffTopics,3230
25588,7713,emoSuppGive,3230
25589,7713,emoSuppRec,3230
25590,7713,covidTalk,3230
25591,7713,emoSuppRec,3238
25592,7713,studyWith,3238
25593,7713,covidTalk,3238
25594,7713,emoSuppRec,3090
25595,7713,covidTalk,3090
25596,7713,diffTopics,7933
25597,7713,emoSuppRec,7933
